"Area Served","Callsign","Frequency(MHz)","Purpose","Polarisation","Antenna Height (m)","Antenna Pattern","Maximum ERP (W)","Technical Specification Number","Licence Number","Site id","Site Name","Zone","Easting","Northing","Latitude","Longitude","State","BSL","Licence Area","Licence Area ID","Status"
"Sanctuary Point","2BAB","92.7","Community","M","25","OD","100","10013000","1171727","9080","Broadcast Planning Site Water Reservoir VINCENTIA","0","0","0","35 5 5S","150 40 43E","NSW","1150818","SANCTUARY POINT RA1","","Issued"
"Sandstone","6FMS","104.7","Retransmission","M","15","OD","40","10001012","1158096","31575","Broadcast Site Irvine Street SANDSTONE","0","0","0","27 59 25S","119 17 53E","WA","","","","Issued"
"Sandstone","6ABCRR","106.3","Retransmission","V","15","OD","40","1359029","1153850","31575","Broadcast Site Irvine Street SANDSTONE","0","0","0","27 59 25S","119 17 53E","WA","","","","Issued"
"Santa Teresa","8KIN","103.7","Community","V","20","OD","40","10003104","1385281","151564","Cmty Radio Site Lot 220 Keringke Cres SANTA TERESA","0","0","0","24 7 55S","134 22 31E","NT","10181","CENTRAL ZONE RA2","","Issued"
"Santa Teresa","8ACR","106.1","Community","V","10","OD","40","10003030","1171416","151564","Cmty Radio Site Lot 220 Keringke Cres SANTA TERESA","0","0","0","24 7 55S","134 22 31E","NT","10136","SANTA TERESA RA1","","Issued"
"Sapphire","4SBSFM","103.5","Retransmission","V","30","OD","1000","1132642","1564120","153405","Broadcast Site Freedom Rd SAPPHIRE","0","0","0","23 27 33S","147 43 11E","QLD","","","","Issued"
"Saraji","","92.1","HPON","V","30","OD","50","10007989","1171023","9012368","SR Admin  SARAJI MINE","0","0","0","22 25 11S","148 16 50E","QLD","","","","Issued"
"Saraji North","4RFM","93.7","Retransmission","V","52","OD","200","12000526","10542539","9012367","SR North  SARAJI MINE","0","0","0","22 20 51S","148 16 36E","QLD","","","","Issued"
"Saraji North","4QAA","95.3","Retransmission","V","52","OD","200","12000527","10542957","9012367","SR North  SARAJI MINE","0","0","0","22 20 51S","148 16 36E","QLD","","","","Issued"
"Saraji North","4HIT","98.5","Retransmission","V","52","OD","200","12000528","10542958","9012367","SR North  SARAJI MINE","0","0","0","22 20 51S","148 16 36E","QLD","","","","Issued"
"Saraji North","4JJJ","100.1","Retransmission","V","52","OD","200","12000529","10542959","9012367","SR North  SARAJI MINE","0","0","0","22 20 51S","148 16 36E","QLD","","","","Issued"
"Saraji South","4RFM","94.5","s212 Retransmission","V","52","OD","200","12000530","10543612","9012369","SR South  SARAJI MINE","0","0","0","22 28 3S","148 19 45E","QLD","","","","Issued"
"Saraji South","4QAA","102.1","Retransmission","V","52","OD","200","12000531","10543652","9012369","SR South  SARAJI MINE","0","0","0","22 28 3S","148 19 45E","QLD","","","","Issued"
"Saraji South","4HIT","104.1","Retransmission","V","52","OD","200","12000532","10543654","9012369","SR South  SARAJI MINE","0","0","0","22 28 3S","148 19 45E","QLD","","","","Issued"
"Saraji South","4JJJ","107.3","Retransmission","V","52","OD","200","12000533","10543656","9012369","SR South  SARAJI MINE","0","0","0","22 28 3S","148 19 45E","QLD","","","","Issued"
"Sarina","","93.5","HPON","V","10","OD","20","10008146","1170820","480313","Doug Waterson Site Sarina Beach Road SARINA","0","0","0","21 23 39S","149 14 16E","QLD","","","","Issued"
"Savage River/Waratah","7QN","104.1","National","M","9","DA","320","3198003","1150185","34258","Broadcast/Comm Site MT CLEVELAND","0","0","0","41 26 60S","145 22 40E","TAS","","","","Issued"
"Scottsdale","7SD","95.7","Commercial","M","15","OD","5000","12000115","1384938","33822","Mt Victoria Repeater Association Site  MT HORROR","0","0","0","41 4 0S","147 44 4E","TAS","4223","SCOTTSDALE RA1","","Issued"
"Scottsdale","7RGS","99.7","Commercial","M","15","DA","5000","10010803","1170766","33822","Mt Victoria Repeater Association Site  MT HORROR","0","0","0","41 4 0S","147 44 4E","TAS","1150791","SCOTTSDALE RA1","","Issued"
"Seymour","","99.3","HPON","V","10","DA","10","10007599","1155265","10009699","Council Monopole Council Site Seymour Hill  25 One Tree Hill Lane SEYMOUR","0","0","0","37 0 53S","145 6 41E","VIC","","","","Issued"
"Seymour","3SEY","103.9","Community","V","15","DA","500","1137758","10480859","141868","Cmty Radio Studio Site Exhibition Centre  12/22 Lesley Street SEYMOUR","0","0","0","37 1 25S","145 7 48E","VIC","1171304","SEYMOUR RA1","","Issued"
"Shepparton","3SRR","95.3","Commercial","M","80","DA","100000","10005713","1154946","150894","Broadcast Site TV Access Rd MT MAJOR","0","0","0","36 21 44S","145 41 51E","VIC","10390","SHEPPARTON RA1","","Issued"
"Shepparton","3SUN","96.9","Commercial","M","80","DA","100000","10003779","1384926","150894","Broadcast Site TV Access Rd MT MAJOR","0","0","0","36 21 44S","145 41 51E","VIC","10389","SHEPPARTON RA1","","Issued"
"Shepparton","3ONE","98.5","Community","M","30","DA","10000","10003785","1385226","199273","Cmty Site TV Access Rd MT MAJOR","0","0","0","36 21 44S","145 41 54E","VIC","10392","SHEPPARTON RA2","","Issued"
"Shepparton","3SPH","100.1","Community","M","30","DA","10000","10005711","1170124","199273","Cmty Site TV Access Rd MT MAJOR","0","0","0","36 21 44S","145 41 54E","VIC","10388","SHEPPARTON RA2","","Issued"
"Shoalhaven Heads","2UUU","92.3","Community","M","20","OD","200","10008349","1170122","201687","Monopole  Council Site Moeyan Hill  off 370 Agars Lane BERRY","0","0","0","34 48 1S","150 43 10E","NSW","2273","NOWRA RA2","","Issued"
"Silvergrass Mine","6FMS","88.7","Retransmission","V","45","DA","50","12000062","10100207","9022869","Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE","0","0","0","22 19 20S","117 18 25E","WA","","","","Issued"
"Silvergrass Mine","6SAT","90.3","Retransmission","V","45","DA","50","12000059","10100224","9022869","Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE","0","0","0","22 19 20S","117 18 25E","WA","","","","Issued"
"Silvergrass Mine","6JJJ","91.9","Retransmission","V","45","DA","50","12000060","10100231","9022869","Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE","0","0","0","22 19 20S","117 18 25E","WA","","","","Issued"
"Silvergrass Mine","6ABCRN","93.5","Retransmission","V","45","DA","50","12000063","10100205","9022869","Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE","0","0","0","22 19 20S","117 18 25E","WA","","","","Issued"
"Silvergrass Mine","6ABCRR","95.1","Retransmission","V","45","DA","50","12000061","10100232","9022869","Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE","0","0","0","22 19 20S","117 18 25E","WA","","","","Issued"
"Smithton","7BU","94.5","Commercial","V","13","DA","100","10013265","1159613","152971","Burnie Bcing Site 31-33 Massey St SMITHTON","0","0","0","40 50 35S","145 7 50E","TAS","4219","BURNIE RA1","","Issued"
"Smithton","7SEA","95.3","Commercial","V","14","DA","100","12000275","10584053","152971","Burnie Bcing Site 31-33 Massey St SMITHTON","0","0","0","40 50 35S","145 7 50E","TAS","1150793","BURNIE RA1","","Issued"
"Sofala","2BS","90.1","Commercial","M","30","DA","250","10013957","1159418","35898","Council Site Monkey Hill SOFALA","0","0","0","33 1 56S","149 34 58E","NSW","10248","BATHURST RA1","","Issued"
"Solomon Frederick Mine","6ABCRN","97.1","Retransmission","V","10","OD","25","12000719","10805576","10009805","25 m Communications Tower 4.5 km NE of Solomon Aerodrome MOUNT SHEILA","0","0","0","22 13 41S","117 53 39E","WA","","","","Issued"
"Solomon Mining Operation Area 1","6FMS","102.7","Retransmission","V","10","OD","50","1137671","1991589","141961","Broadcast Site 1 13 km NE of SOLOMON MOUNT SHEILA","0","0","0","22 8 56S","117 50 59E","WA","","","","Issued"
"Solomon Mining Operation Area 1","6SAT","104.3","Retransmission","V","10","OD","50","1137672","1991588","141961","Broadcast Site 1 13 km NE of SOLOMON MOUNT SHEILA","0","0","0","22 8 56S","117 50 59E","WA","","","","Issued"
"Solomon Mining Operation Area 1","6ABCCT","105.9","Retransmission","V","10","OD","50","1137673","1991586","141961","Broadcast Site 1 13 km NE of SOLOMON MOUNT SHEILA","0","0","0","22 8 56S","117 50 59E","WA","","","","Issued"
"Solomon Mining Operation Area 1","6JJJ","107.5","Retransmission","V","10","OD","50","1137674","1991587","141961","Broadcast Site 1 13 km NE of SOLOMON MOUNT SHEILA","0","0","0","22 8 56S","117 50 59E","WA","","","","Issued"
"Solomon Mining Operation Area 2","6FMS","96.3","Retransmission","V","10","OD","50","1137667","1991593","141963","Broadcast Site 2 18 km NE of SOLOMON MOUNT SHEILA","0","0","0","22 7 30S","117 55 15E","WA","","","","Issued"
"Solomon Mining Operation Area 2","6SAT","97.9","Retransmission","V","10","OD","50","1137668","1991592","141963","Broadcast Site 2 18 km NE of SOLOMON MOUNT SHEILA","0","0","0","22 7 30S","117 55 15E","WA","","","","Issued"
"Solomon Mining Operation Area 2","6ABCCT","99.5","Retransmission","V","10","OD","50","1137669","1991591","141963","Broadcast Site 2 18 km NE of SOLOMON MOUNT SHEILA","0","0","0","22 7 30S","117 55 15E","WA","","","","Issued"
"Solomon Mining Operation Area 2","6JJJ","101.1","Retransmission","V","10","OD","50","1137670","1991590","141963","Broadcast Site 2 18 km NE of SOLOMON MOUNT SHEILA","0","0","0","22 7 30S","117 55 15E","WA","","","","Issued"
"South Flank Mining Area","6SBSCH","89.5","Retransmission","V","42","OD","30","12000492","10513446","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Flank Mining Area","6FMS","92.1","Retransmission","V","42","OD","30","12000493","10513813","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Flank Mining Area","6SAT","93.7","Retransmission","V","42","OD","30","12000494","10513814","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Flank Mining Area","6ABCRN","95.9","Retransmission","V","42","OD","30","12000495","10513815","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Flank Mining Area","6ABCFM","99.1","Retransmission","V","42","OD","30","12000496","10513816","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Flank Mining Area","6JJJ","100.7","Retransmission","V","42","OD","30","12000497","10513817","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Flank Mining Area","6ABCGS","102.3","Retransmission","V","42","OD","30","12000498","10513818","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Flank Mining Area","6ABCCT","103.9","Retransmission","V","42","OD","30","12000499","10513819","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Flank Mining Area","6WF","105.5","Retransmission","V","42","OD","30","12000500","10513820","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Flank Mining Area","6ABCRR","107.1","Retransmission","V","42","OD","30","12000501","10513821","10009940","BHP 50m tower Grand Central South Flank Mining Area NEWMAN","0","0","0","22 58 44S","118 54 11E","WA","","","","Issued"
"South Walker Creek Mine","4HIT","102.3","Retransmission","V","30","OD","150","10014381","10459543","405072","Walker Pit Site Coal Mine SOUTH WALKER CREEK","0","0","0","21 47 4S","148 28 27E","QLD","","","","Issued"
"Southern Agricultural","6PNN","92.1","National","M","126","OD","80000","1130959","1192781","41036","Broadcast Australia Site Tower Road MT BARKER","0","0","0","34 39 21S","117 38 51E","WA","","","","Issued"
"Southern Agricultural","6JJJ","92.9","National","M","126","OD","80000","10000038","1153129","41036","Broadcast Australia Site Tower Road MT BARKER","0","0","0","34 39 21S","117 38 51E","WA","","","","Issued"
"Southern Agricultural","6ABCFM","94.5","National","M","126","OD","80000","10000040","1150245","41036","Broadcast Australia Site Tower Road MT BARKER","0","0","0","34 39 21S","117 38 51E","WA","","","","Issued"
"Southern Agricultural","6ABCRN","96.9","National","M","126","OD","80000","10000039","1153130","41036","Broadcast Australia Site Tower Road MT BARKER","0","0","0","34 39 21S","117 38 51E","WA","","","","Issued"
"Southern Cross","","88.7","HPON","M","10","OD","50","10004581","1152323","151284","Broadcast Site Antares St SOUTHERN CROSS","0","0","0","31 13 59S","119 19 41E","WA","","","","Issued"
"Southern Cross","6MER","102.3","Commercial","V","50","OD","250","10005204","1158939","142299","Broadcast Site  Wimmera Hill Reserve off Canopus Street SOUTHERN CROSS","0","0","0","31 14 3S","119 19 27E","WA","10008","MERREDIN RA1","","Issued"
"Southern Cross","6JJJ","103.9","Retransmission","M","30","OD","100","10000171","1158357","142299","Broadcast Site  Wimmera Hill Reserve off Canopus Street SOUTHERN CROSS","0","0","0","31 14 3S","119 19 27E","WA","","","","Issued"
"Southern Cross","6ABCRR","106.3","National","M","73","OD","1000","10001304","1198525","29358","Telstra Microwave Site Ghooli 18km E of SOUTHERN CROSS","0","0","0","31 16 34S","119 30 33E","WA","","","","Issued"
"Southern Cross","6ABCRN","107.9","National","M","73","OD","1000","10000166","1198565","29358","Telstra Microwave Site Ghooli 18km E of SOUTHERN CROSS","0","0","0","31 16 34S","119 30 33E","WA","","","","Issued"
"Southern Downs","4ABCFM","101.7","National","M","150","OD","80000","1297001","1150314","37599","Broadcast Australia Mast Television Drive PASSCHENDAELE","0","0","0","28 32 9S","151 49 58E","QLD","","","","Issued"
"Southern Downs","4JJJ","103.3","National","M","150","OD","80000","8561001","1151831","37599","Broadcast Australia Mast Television Drive PASSCHENDAELE","0","0","0","28 32 9S","151 49 58E","QLD","","","","Issued"
"Southern Downs","4QS","104.9","National","M","150","OD","80000","1299001","1150326","37599","Broadcast Australia Mast Television Drive PASSCHENDAELE","0","0","0","28 32 9S","151 49 58E","QLD","","","","Issued"
"Southern Downs","4ABCRN","106.5","National","M","150","OD","80000","1298001","1150329","37599","Broadcast Australia Mast Television Drive PASSCHENDAELE","0","0","0","28 32 9S","151 49 58E","QLD","","","","Issued"
"Speed","8SAT","95.3","Commercial","M","30","OD","5000","1136739","1955668","140666","Flow FM Site 1109 Desert Rd TURRIFF","0","0","0","35 28 35S","142 22 4E","VIC","10147","REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1","","Issued"
"Spencer Gulf North","5AU","97.9","Commercial","M","82","DA","20000","12000211","10285559","24650","Broadcast Australia Site TV Track THE BLUFF","0","0","0","33 6 14S","138 9 51E","SA","4193","SPENCER GULF NORTH RA1","","Issued"
"Spencer Gulf North","5PNN","102.7","National","M","82","OD","70000","10010704","1189260","24650","Broadcast Australia Site TV Track THE BLUFF","0","0","0","33 6 14S","138 9 51E","SA","","","","Issued"
"Spencer Gulf North","5JJJ","103.5","National","M","82","OD","70000","10007690","1152238","24650","Broadcast Australia Site TV Track THE BLUFF","0","0","0","33 6 14S","138 9 51E","SA","","","","Issued"
"Spencer Gulf North","5ABCFM","104.3","National","M","82","OD","70000","3104001","1198424","24650","Broadcast Australia Site TV Track THE BLUFF","0","0","0","33 6 14S","138 9 51E","SA","","","","Issued"
"Spencer Gulf North","5AUU","105.9","Commercial","M","82","OD","20000","10010703","1384942","24650","Broadcast Australia Site TV Track THE BLUFF","0","0","0","33 6 14S","138 9 51E","SA","4195","SPENCER GULF NORTH RA1","","Issued"
"Spencer Gulf North","5ABCRN","106.7","National","M","82","OD","70000","5686001","1198434","24650","Broadcast Australia Site TV Track THE BLUFF","0","0","0","33 6 14S","138 9 51E","SA","","","","Issued"
"Spring Gully Gasfield","4JJJ","105.1","Retransmission","V","50","OD","20","1135701","1945106","9009827","Origin Energy Repeater Site 52km ESE of Injune SPRING GULLY GASFIELD","0","0","0","25 57 12S","149 3 52E","QLD","","","","Issued"
"Spring Gully Gasfield","4ZR","106.7","Retransmission","V","50","OD","20","10014616","1159522","9009827","Origin Energy Repeater Site 52km ESE of Injune SPRING GULLY GASFIELD","0","0","0","25 57 12S","149 3 52E","QLD","","","","Issued"
"Springsure","4SBSFM","99.3","Retransmission","V","20","OD","300","1132640","1564128","18056","Shire Council Site RODDAS LOOKOUT","0","0","0","24 8 32S","148 9 15E","QLD","","","","Issued"
"Springsure","4ABCRN","100.9","National","M","52","OD","800","1347001","1198698","18023","Telstra Radio Terminal RODDAS LOOKOUT","0","0","0","24 8 30S","148 9 1E","QLD","","","","Issued"
"St Arnaud","","106.1","HPON","M","30","OD","50","3066001","1171002","48482","CB Repeater Site Lot 88 Sect D off Sunraysia Hwy ST ARNAUD","0","0","0","36 35 55S","143 14 14E","VIC","","","","Issued"
"St George","","102.1","HPON","V","27","OD","100","10004035","1170738","142634","Broadcast Site Lot 50 Carnarvon Highway ST GEORGE","0","0","0","28 2 42S","148 35 58E","QLD","","","","Issued"
"St George","4ROM","102.9","Commercial","M","36","OD","100","10005451","1158228","401200","Optus Site Reservoir Grey St & Klinge La ST GEORGE","0","0","0","28 2 15S","148 34 53E","QLD","10229","ROMA RA1","","Issued"
"St George","","103.7","HPON","M","60","OD","100","10004034","1153477","15491","Broadcast Australia Site 5.6 km NNW of ST GEORGE","0","0","0","27 59 41S","148 34 1E","QLD","","","","Issued"
"St George","4ZR","105.3","Commercial","M","36","OD","10","10003833","1567605","401200","Optus Site Reservoir Grey St & Klinge La ST GEORGE","0","0","0","28 2 15S","148 34 53E","QLD","10227","ROMA RA1","","Issued"
"St George","4ABCRN","107.7","National","M","74","OD","100","10003890","1198779","15491","Broadcast Australia Site 5.6 km NNW of ST GEORGE","0","0","0","27 59 41S","148 34 1E","QLD","","","","Issued"
"St Georges Basin","2ST","91.7","Commercial","M","70","DA","1000","1133225","1904975","9000991","Shoalhaven City Council Tower  Council Waste Depot Huskisson Rd HUSKISSON","0","0","0","35 2 3S","150 39 26E","NSW","4133","NOWRA RA1","","Issued"
